theta1,theta2_rel,frac,tau1_rel,mu,gamma,nu_rel,zeta_rel,clock_rel,betaContam,delta,eta,kappa
3.1304519385012304,1.7261623755034505,0.09965721596678326,0.9328433585006699,0.006562310205961765,0.006948912569881839,1.2635728589011315,0.24941714282612207,0.5200005935996721,0.6202746347050436,0.04326085888395007,0.9723649914916394,59.64924724669577
1.5889911661125482,1.626720883431962,0.13653587910204731,0.9256597293800055,0.0062579877418218995,0.009258401355081337,1.7037255752558016,0.3474205037746861,1.2034594887729348,0.8832186676957473,0.015247328860451987,0.9778207005428191,80.40215664847854
1.4142607240651468,3.2714318478907716,0.8794112851931156,0.9065819582071107,0.010817320157185166,0.016374458095940108,2.3780853606529013,0.6506693346638912,0.9281421558547972,0.8010063532241307,0.035144082006766116,0.977924049396279,63.85875415519128
1.49071436532517,1.2368631796932663,0.09156015829108644,0.8997841595059978,0.00502153208473263,0.006180501835687296,1.4227495427905474,0.452806339294564,1.2595262178223698,0.6799227581255307,0.037067441232948216,0.9764197344724932,55.902713846939676
1.6280775541958912,1.6202237323169357,0.8968978391636876,0.9069925221083778,0.010503148733528386,0.011894400637676295,1.5410135239149272,0.6660582499440253,0.8260642677441827,0.7974899408355376,0.02523540202817758,0.9654055279561539,52.04227643904323
3.7745966503395105,1.2933471560083873,0.8816226494410305,0.9622307072928502,0.015662513655869095,0.017312425530486366,1.5257867158858194,0.5721453880057953,0.4763578666158663,0.6293904948632226,0.045660008468639275,0.9660241076024504,48.74243212470554
1.1667911142838963,1.6072998199045,0.8822561993833979,0.8908114920316128,0.007820707755330069,0.009041952511939297,1.51349259531604,0.4061559196624833,0.8877379059242791,0.7091562062723986,0.026368496352400676,0.979955429235867,68.18879438237177
2.9170537487133323,2.443759180611382,0.13949225689777622,0.9496794389831553,0.007539674465627988,0.011203320040335212,1.8020253548383172,0.45785897503005485,2.022658825256899,0.7363124199924782,0.03086818375867856,0.97780527055235,65.06991181995524
2.4482366423309863,1.3469532883280166,0.8812561813526395,0.928389721213737,0.008628511575435474,0.009879242821341888,1.3380869180778838,0.4363712781559167,0.8328226859787992,0.759297224095458,0.03586848098031222,0.9714300299504037,48.53492884614798
2.3265969744079094,1.779255257415044,0.9255999779812433,0.9428317696617637,0.0062591005821781565,0.009057222091042918,2.02477097605402,0.5807953789509049,1.6118569740853483,0.8495079770411765,0.045055144049599184,0.9602925691148707,54.36854194410566
1.6688952217567217,1.7457038018157351,0.8960504457501172,0.9181291471133878,0.009838823611320591,0.01143223032135953,1.6420701783619593,0.5148561834640548,0.7745295006184034,0.7298012257874624,0.04423225413580048,0.9687808835646113,57.22557805112674
2.635007429984696,1.5111710040258233,0.13042105484875322,0.934961867830687,0.006131516037835938,0.010322302734518441,1.81976166483692,0.2339211676487186,0.7386319336620256,0.8194541687230866,0.021443768898833312,0.9769620490212684,70.3835653108957
1.9206244656264226,1.901672149304298,0.8837474702988387,0.9078395487238257,0.011984967912797802,0.01688554182958759,2.3405441519968355,0.6602871763619186,0.5866216853232045,0.7165779539337773,0.030069192711244714,0.9799011672142431,50.496183673942724
1.1845787223325095,1.4168926351482427,0.8770417381416887,0.9182686051138191,0.00779407040189747,0.010771451719706188,2.031485134340816,0.4362583323893681,0.9057003301854031,0.8439559216266772,0.022864725956587485,0.972086976351527,77.3350103080558
3.111392664046676,1.5733038997197117,0.09159667313371471,0.9348429624604928,0.007020440709244662,0.0077141341065081834,1.2195311568822405,0.3481906815324414,0.5706961421152164,0.6667456323632162,0.04544737791270564,0.9703309551009357,54.929330373100754
1.5875901468390214,2.8300678961515757,0.8987639359480675,0.9270971024316069,0.014691571821814825,0.018674864388748373,1.7983048223988347,0.5852330444721783,0.6188903568870274,0.8451468717155499,0.03651456919612735,0.9576654382823507,54.83647284158078
1.8679697732713645,2.2160303025187664,0.9435347969858193,0.900260370001225,0.013921682394829257,0.02155494316485158,1.7772004643825134,0.19387211653339742,0.4884717214878924,0.922260948892984,0.04269806109292208,0.9463512869911557,44.611079278048656
1.8777274894720726,2.3979480570348026,0.8963668654662829,0.9181747669287144,0.00879261865790931,0.012717250697954222,1.845046737585179,0.5263703874535818,0.8570958546545655,0.9137056414397933,0.03824577617706843,0.9594389715758608,54.28003767000819
2.2625789669719985,1.4533340557844106,0.08302025838334753,0.9291615831322251,0.009576877702427093,0.01232244691581886,1.5288645664252862,0.4793370307014249,0.9740956821360217,0.7332488389430714,0.03825782344187078,0.9774204425983014,55.24101955293404
1.2680214350834291,1.300476133643752,0.8973764798346417,0.913021646848077,0.00825427479929001,0.01162250757086998,2.3445264592575965,0.5513157404970729,0.6865316201456035,0.7208123366382035,0.02781898796077416,0.9728314927505646,58.85552536030739
3.5701967643358725,2.5529005989277453,0.1252307114547346,0.9513245753269768,0.007942339842771897,0.011944286075200993,1.8402389959522374,0.3012410807822814,1.1506045883841045,0.6344537723493543,0.026236880095200463,0.9838831699095203,68.23116839268721
1.7756358068948546,2.0997892381827663,0.1138899568035035,0.9152286230593712,0.007496743967242082,0.007949618089676942,1.191668559741096,0.4538346409291707,1.9077478002630501,0.7598376011263993,0.008230745079199188,0.9753558752976084,59.57540752361989
3.418793620880805,1.2175749640479714,0.1286035114970814,0.9571676075792792,0.007189173626506933,0.010304251175397787,2.0752557016536612,0.4624265477135785,0.9811890042546244,0.623573074660087,0.046238174126254354,0.9808552548939006,65.68811815660754
3.2021627168514404,1.5633880797242756,0.8825282886094709,0.9505518178388902,0.009606418350654714,0.011888439056268196,1.784950613941466,0.5489011650075227,0.8106912176276884,0.692994252971897,0.0425564957708395,0.965773375302701,57.776175650589536
2.4528598260159122,1.6813669468286527,0.0739200354372081,0.9284541752727884,0.009458592488910872,0.012075124770624961,1.5825430122630246,0.42177427423992064,0.8960776623839879,0.5655198696958097,0.04146898077485457,0.989439390218219,56.145406502350674
2.912355608996318,1.3647178957214663,0.05872831310634043,0.930886858366563,0.007697788928899988,0.012491832665640171,2.628305319396253,0.5375295164397147,0.6289597015993273,0.7766717978492322,0.03670924561838082,0.9731323915766439,44.22938203749215
2.446027279285876,1.4055963305100239,0.8846157124757035,0.9434255773492138,0.012912043653360364,0.014603638482510695,2.006210145330607,0.8569492654875811,0.7277835187378127,0.708218654523558,0.0305228176322694,0.9667058966874037,63.403563147679634
2.534196822910802,1.0919238319256166,0.0990556993576883,0.9278941475287508,0.007710225644805515,0.009120772667783402,1.8155470618552332,0.5642178192363364,1.2543952151063544,0.4684740922131226,0.05459102995230501,0.9855745838267415,63.04776553086105
2.6381792511553983,1.4446800399757156,0.8884773450817689,0.9501194279396605,0.014768614945330757,0.01942425251233534,1.9975163118962471,0.8368915936821121,0.8482448660976537,0.9386653420943136,0.021332087398701162,0.967422867208392,66.25824903203248
2.9963849283128154,1.4975762211246182,0.12698299820429368,0.9406924379056226,0.006350041903831135,0.009439812720542702,1.8801723901733223,0.3646624247781481,0.8744483213587608,0.7027231616343332,0.03627620784138223,0.9829148305492621,71.59340865662752
1.445099369664684,1.7334383552010044,0.8994823984041252,0.9141254831889737,0.010750295254986962,0.012964030922549448,1.8369671553496782,0.6828487558011878,0.7939290203318092,0.823028271452969,0.03366305992278488,0.9683752984013158,46.04846152891331
1.6688678616508075,1.608767066409645,0.1000028659844429,0.9091255223158965,0.006063037923161326,0.008647991949790521,1.6101714859476615,0.3253039899037665,0.7422070183497718,0.9696687707841012,0.0191959358955265,0.9774295208861478,60.37054503608147
2.4232228980579107,2.0266399806109145,0.12047447523104916,0.9426760354674149,0.006938356687230258,0.008935198534475261,1.8093233665016708,0.36343568451852426,0.7897852113964278,0.6652518743665277,0.035871664407769906,0.9739322528251477,70.38664568421788
2.0679396428903707,1.4432445665536922,0.887532591198021,0.9320857552109084,0.01081278584630279,0.0149784002206447,2.039290487713182,0.6407306655695995,0.7811113646558604,0.7910102722241655,0.028241401482074158,0.9700283146067995,56.143188649108
1.4627763404839633,1.3592371441196907,0.9070044550768218,0.8978562046786195,0.00723368655109828,0.011433864743989011,1.8962278650274063,0.31188886186927267,0.7418886435833268,0.8056420733529153,0.02975909037793978,0.9712257748593969,59.491518314302965
1.988220039577686,1.2858377902906115,0.08067251551700627,0.9361064542321226,0.008233954137481948,0.010745224506218164,1.5372253473327593,0.5825657664562456,0.5851381863851616,0.7174228689468005,0.043767392533346654,0.9738523989482255,51.737950260595596
1.5611551941029633,1.3908716603798137,0.9033466478208435,0.9207966378539301,0.009950457371154032,0.011571935216108283,1.9472622130632526,0.5857466058094896,0.7049747317830364,0.7264313341463136,0.032977858749529444,0.9667032411217645,57.04193533446208
1.92609103491208,1.8943762204474464,0.953358448354182,0.902221347152379,0.013332590772712921,0.020586030758988384,1.729177327196897,0.21266663022823437,0.5259579778820999,0.9069505028224869,0.041509443316137366,0.9470096518990669,43.374832139964475
3.1164589666839975,1.390070297287926,0.14004279385220847,0.9458282617806353,0.005717372262145889,0.008065900587897525,1.844669662115955,0.41640234477324944,1.188248402696444,0.6079632064190561,0.04492030482952211,0.9835899977484956,67.64267198359441
2.3658204834283474,1.566104767237941,0.08756859792577544,0.948162236878395,0.01127972732822797,0.014807029495253785,1.8511324490901186,0.5752705778851193,1.0030334734426172,0.7290183908513799,0.029415948090549947,0.9809948441478977,53.83240772270066
1.344011693265593,1.4795867014662072,0.9202965049608809,0.8981162199633622,0.0039076270668529705,0.0053978670298568945,1.800310657919651,0.5235124377222737,1.3749037693732362,0.8431973956049444,0.03991137541169049,0.9651411957753105,54.13500930808267
2.453031631773306,1.9031916545258758,0.1386853050391005,0.9425454414358752,0.007142004688507054,0.009856317526149743,1.8712770316102452,0.38231130477329345,1.13504429044645,0.6909142979231622,0.029035612792810167,0.9846325199559809,65.85278657722469
2.1295268649165653,1.5913558005474349,0.8992558251911622,0.9077489759003088,0.008884869833602734,0.011009807243125683,1.858866714261327,0.810913001696278,0.9891330154988149,0.7119794225566741,0.032925935699460555,0.9768600645561833,50.38777103284041
1.578179711023863,1.8150116233661442,0.8491974849096616,0.9213377282778118,0.010229334379754403,0.012461344283399284,2.029069162131241,0.6697763736578706,0.8372038591012895,0.732250299350321,0.017047659206435105,0.9806820829154699,77.74938391712475
1.1954082875216834,2.174855149438412,0.8948325331150104,0.8970567742443188,0.012758233924853181,0.01781578221071454,2.263509905894982,0.612250091563531,0.5950462071935109,0.7080752879241137,0.028399513736152848,0.974315717429836,51.7177566441859
1.986564168622163,2.158077851859738,0.89331146300225,0.9414586384109224,0.008063130502890566,0.013491570108103838,1.8932355908925023,0.32157113665949416,0.8520205576380834,0.783485488377719,0.046864537908322894,0.9679659828785855,51.247127873030976
1.3946385624821236,1.5767756781695679,0.8969706821119625,0.9103232941445631,0.00714381027392355,0.008391745661579597,1.8369248064637165,0.6276923780063138,0.9990688358760629,0.7505956217437236,0.03388906191698666,0.9699082391650464,61.1108996210894
1.729179758166519,2.0597895384222165,0.889819775620353,0.8970622134891498,0.007445377437933904,0.008725185291446372,1.6124053288854618,0.7347575472702189,1.136129590617611,0.7188237781983513,0.036866937860938864,0.9793772279007865,49.078188205473616
1.4319637520820814,2.4082465104726936,0.8895563063641033,0.9077349362906655,0.009785704136589872,0.013055237202055424,1.7710406318536196,0.6164668729928684,0.8809686918626427,0.7790928182671468,0.03277857895885446,0.969894111406656,60.646542640209766
1.5654860573594358,1.9453214579858693,0.12445603109474192,0.906497470378446,0.004999302475540326,0.006063858813481536,1.252578786570585,0.35936266883521073,3.7878768755620373,0.6150501335518297,0.02469628653998875,0.9869851788031285,60.17233522682177
2.878230590123722,1.599843059625418,0.8834073935854988,0.9413806514925391,0.011072678927425484,0.014145144547657518,2.2450482754174654,0.523618890218316,0.6333030246328644,0.6722875758793644,0.04406687636447048,0.9664867748827024,56.1634068390553
2.6543693053989115,1.570993225626483,0.10414601208090327,0.9475659099240484,0.009034138239186395,0.012087992923751343,1.6356767787562567,0.44774122624158924,0.6327303835013914,0.7717853321995307,0.02993238629163925,0.9744737739377352,65.80094986642138
2.6543693053989115,1.570993225626483,0.10414601208090327,0.9475659099240484,0.009034138239186395,0.012087992923751343,1.6356767787562567,0.44774122624158924,0.6327303835013914,0.7717853321995307,0.02993238629163925,0.9744737739377352,65.80094986642138
1.3426782295241428,2.4889178195804993,0.8953230280492381,0.9087452227219306,0.013056486890660485,0.01938767087604688,2.1852079171830594,0.5079646401607725,0.5679890059508573,0.6788226263946805,0.03052366907388119,0.975964580804302,53.015252243667064
1.7528132676188253,1.3262126581105136,0.8965310251891419,0.9041636541289217,0.009826572809900222,0.011552981350915124,1.5979921696582617,0.5621694158875207,0.7646234112982245,0.810936897969466,0.030516421306482765,0.9718969947852184,58.474911044561054
1.5129419043998165,1.5487160317399038,0.09922142850934165,0.9160739820382628,0.007794035568910124,0.00987253283991524,1.4109232662579871,0.46037463140315155,1.2546252920660852,0.6972668071255879,0.0332359511211994,0.9815674355081445,53.3214893602523
1.7324416888659677,1.2734316275779816,0.9093028184460316,0.9325367895774226,0.006908614996743306,0.010079747805761445,1.8388256945173456,0.46282348604862195,0.9072838708462778,0.7526511186240379,0.03320509646311125,0.9734445193253619,57.60133242631151
1.1901950942018125,1.5772363925132444,0.8766390133562817,0.9166221034528061,0.009368751492494986,0.012912351488231062,2.1461140213987537,0.5107902759338296,0.5892806658370067,0.6760095491860663,0.03021987924428585,0.9785925658065302,62.97107087227341
1.5074661374039522,2.4731961037123016,0.9158151828090353,0.928224260785061,0.004236264982665235,0.008506859195094217,2.319828503104061,0.48249418096822655,2.117864771935633,0.926415121497497,0.044141950150570826,0.9633294967451884,53.87339783534017
1.5074661374039522,2.4731961037123016,0.9158151828090353,0.928224260785061,0.004236264982665235,0.008506859195094217,2.319828503104061,0.48249418096822655,2.117864771935633,0.926415121497497,0.044141950150570826,0.9633294967451884,53.87339783534017
2.15192506476274,1.8863624533590735,0.09239496702168394,0.937418318625506,0.009154026617795054,0.013113249143275385,2.122025795998241,0.637697313725292,1.2903836443333208,0.833455488551865,0.03298658464742699,0.9649015682682957,53.53103466929772
2.3212066818838455,1.2475365502073623,0.9057894928690224,0.9201173018005316,0.009006227578434623,0.011321529488060748,2.044673703500369,0.6150090255354587,0.9149895997187864,0.7867449494262932,0.028542881782842918,0.9683099938274966,61.207939866379135
3.1664582361607003,1.3372380089765983,0.8691825149670642,0.950777263853398,0.01170130727050904,0.013258185190848225,1.7320155008668359,0.6446070797461018,0.6517622537205935,0.6790671364049135,0.030145058869547794,0.9766829424280745,65.31443248962454
3.1664582361607003,1.3372380089765983,0.8691825149670642,0.950777263853398,0.01170130727050904,0.013258185190848225,1.7320155008668359,0.6446070797461018,0.6517622537205935,0.6790671364049135,0.030145058869547794,0.9766829424280745,65.31443248962454
2.1406746925441444,2.0402161873893943,0.10408145522644836,0.9378790616958472,0.008407755437945695,0.010388073539527854,1.64629397574699,0.5174719984990617,1.9521015136710194,0.6288243328842046,0.046531087225711726,0.9734394124103029,54.67140951395999
2.686662883614989,3.5205158710929543,0.12741074357450952,0.9372704076859288,0.00699741170569199,0.009148962079896237,1.853041917269413,0.4726462716113964,1.82088038523781,0.6537562291770873,0.022409378923267876,0.9762644996523672,66.12066881593655
1.5414654165419497,1.2622485129001506,0.917981658773403,0.9005158825166371,0.005096113721266608,0.006654951077680449,1.5979547390943585,0.5845269128882365,1.3675416304785502,0.8353938197453195,0.032754731747450576,0.9734604330122385,57.920035935347364
1.5414654165419497,1.2622485129001506,0.917981658773403,0.9005158825166371,0.005096113721266608,0.006654951077680449,1.5979547390943585,0.5845269128882365,1.3675416304785502,0.8353938197453195,0.032754731747450576,0.9734604330122385,57.920035935347364
2.755099794273873,1.5722927861848106,0.06415297011766184,0.9295608662245901,0.008481373634770247,0.011539116922898761,1.5059027273004995,0.38419335539513255,0.47605007146730033,0.8089948770886398,0.0380538418397118,0.9721421613156846,50.29960250312109
2.917902415842758,1.259943906376779,0.9042990540789482,0.9569563501868461,0.010902573504835977,0.014068202206224826,2.1043890269795114,0.647494381238274,0.7622762430393293,0.732243475340715,0.03772286778966104,0.9633201753174332,53.24313982246489
2.917902415842758,1.259943906376779,0.9042990540789482,0.9569563501868461,0.010902573504835977,0.014068202206224826,2.1043890269795114,0.647494381238274,0.7622762430393293,0.732243475340715,0.03772286778966104,0.9633201753174332,53.24313982246489
2.435180483100652,1.0104380523308383,0.09179688595559832,0.92629382250411,0.008206404358971832,0.009317642124206169,1.6323323917686927,0.606764019046572,1.3106465098699216,0.46986216023063637,0.05362617049982733,0.9900173772480806,61.35456219332732
3.33764813216396,2.780317954944732,0.06486776469828609,0.9421659918325778,0.007384261959680703,0.010741084043411129,1.8114510006887738,0.39964530661712266,0.7448354041106052,0.7174696868533872,0.06713228051890972,0.9683789382754514,43.70318985973692
3.33764813216396,2.780317954944732,0.06486776469828609,0.9421659918325778,0.007384261959680703,0.010741084043411129,1.8114510006887738,0.39964530661712266,0.7448354041106052,0.7174696868533872,0.06713228051890972,0.9683789382754514,43.70318985973692
2.1361332279179543,1.7629426643782753,0.11191050205165795,0.9227134113215665,0.006819195792164364,0.010361122739469382,1.470231466380962,0.38551186597306153,0.9904114009586522,0.7069142456007281,0.028506219991960628,0.9900296639081408,68.03257639619781
2.336624215930149,1.6650390667559685,0.09552604685773433,0.9323036516420438,0.00856037182753255,0.011230459619227995,2.476777494318132,0.6333429147819045,2.9449927116135037,0.605375064007625,0.027012668723391236,0.9779570127013857,59.45148558500281
2.336624215930149,1.6650390667559685,0.09552604685773433,0.9323036516420438,0.00856037182753255,0.011230459619227995,2.476777494318132,0.6333429147819045,2.9449927116135037,0.605375064007625,0.027012668723391236,0.9779570127013857,59.45148558500281
2.0576561902013504,1.4730515724005995,0.08343615979300695,0.9333245239344757,0.00820573712323917,0.011331094405488691,1.5019274458249718,0.6041056906374954,0.6468242996545415,0.7738077498857232,0.03726489815382181,0.9737668835854573,52.378614128259294
3.6622717503501168,1.3938846247796572,0.0907773802559597,0.9431707738790494,0.008526482690208663,0.009567947715231085,1.6130095078497657,0.47583030496162937,0.5688534881518803,0.5532082742417225,0.04799314102686833,0.977837226707016,52.56777963443327
3.6622717503501168,1.3938846247796572,0.0907773802559597,0.9431707738790494,0.008526482690208663,0.009567947715231085,1.6130095078497657,0.47583030496162937,0.5688534881518803,0.5532082742417225,0.04799314102686833,0.977837226707016,52.56777963443327
1.7331230232620445,1.914141774634686,0.8872693612527892,0.9242949843150119,0.010793158367539987,0.013811876347221797,1.830013165048757,0.4321419937461415,0.6020141655780988,0.7356783838283545,0.043145423842065475,0.9667054002903803,53.8320314613323
2.522995449639978,1.4846923941561125,0.8771270618405158,0.9355586684859605,0.010240238354679788,0.01642645123174331,2.21360705696556,0.27400670488584666,0.4498898796426507,0.6636968215777325,0.04097362846628691,0.9770893037934362,58.64411052298793
2.522995449639978,1.4846923941561125,0.8771270618405158,0.9355586684859605,0.010240238354679788,0.01642645123174331,2.21360705696556,0.27400670488584666,0.4498898796426507,0.6636968215777325,0.04097362846628691,0.9770893037934362,58.64411052298793
2.55301673613092,1.255601131041986,0.8693469799647815,0.9346110633469086,0.01335704080887071,0.014783802267683943,1.9065027414046494,0.7984237956534501,0.6152953460667226,0.6882754404070941,0.027669608550914698,0.9785627084591523,65.79081445154809
1.134405243779743,2.027588267087283,0.906296049192044,0.8969930607213049,0.006920296897317437,0.010020116634324769,1.673258699873394,0.5814338441492226,1.2603969991326314,0.9265106857136453,0.030117392471408187,0.9697426736851552,62.662007749958946
1.134405243779743,2.027588267087283,0.906296049192044,0.8969930607213049,0.006920296897317437,0.010020116634324769,1.673258699873394,0.5814338441492226,1.2603969991326314,0.9265106857136453,0.030117392471408187,0.9697426736851552,62.662007749958946
1.9363729327905068,1.548164080578815,0.044241449427759746,0.9246424863552567,0.00945592565795255,0.011987908437639977,1.7066727309394636,0.4754041168741285,1.5305744126139342,0.5023623312239063,0.054749433524464944,0.9798151439996601,44.2366053183809
1.9363729327905068,1.548164080578815,0.044241449427759746,0.9246424863552567,0.00945592565795255,0.011987908437639977,1.7066727309394636,0.4754041168741285,1.5305744126139342,0.5023623312239063,0.054749433524464944,0.9798151439996601,44.2366053183809
1.5128807036211405,1.9071737484954059,0.904079256511499,0.9243523253525918,0.00754908820511508,0.013028261387512867,2.2540274784659013,0.3803184403561627,1.1224383397942477,0.8411338053658599,0.03657197393309801,0.9657366401727374,62.91797489099995
1.3976237617085518,1.349913938891545,0.879006301337581,0.9016130836466982,0.005908681690427555,0.0070098839924002,1.4005111971761544,0.28118312946765417,0.8631700726905794,0.752031396207341,0.030358433846568934,0.9766755755050269,61.82157278284531
1.3976237617085518,1.349913938891545,0.879006301337581,0.9016130836466982,0.005908681690427555,0.0070098839924002,1.4005111971761544,0.28118312946765417,0.8631700726905794,0.752031396207341,0.030358433846568934,0.9766755755050269,61.82157278284531
2.4589789937012907,1.562434211765953,0.07037896343662825,0.9338335512394952,0.00969787288268612,0.012568861003790944,1.5853070956221404,0.45244711790546255,1.0811554894488031,0.6369846020729901,0.04267669562701837,0.9770458699703003,55.83362059883891
2.4589789937012907,1.562434211765953,0.07037896343662825,0.9338335512394952,0.00969787288268612,0.012568861003790944,1.5853070956221404,0.45244711790546255,1.0811554894488031,0.6369846020729901,0.04267669562701837,0.9770458699703003,55.83362059883891
1.7628027781377598,1.6305682909486205,0.09595096334892117,0.9217305823257167,0.00836464433088649,0.011411252413833273,1.6387575849129847,0.3893530591026472,0.8392312073172024,0.8421629228684809,0.023773502375654603,0.979653559321181,52.26932698888432
1.7628027781377598,1.6305682909486205,0.09595096334892117,0.9217305823257167,0.00836464433088649,0.011411252413833273,1.6387575849129847,0.3893530591026472,0.8392312073172024,0.8421629228684809,0.023773502375654603,0.979653559321181,52.26932698888432
3.965301375873193,1.1391344778429686,0.0791633240800938,0.9596832755787227,0.009032070192704819,0.01434006861466991,2.102823139626692,0.5910706375268453,0.3399992078821179,0.7248661407945025,0.05101630761741065,0.971399296542574,52.663737461004274
2.8649083872595584,1.7068189314830604,0.09305088383708657,0.9470979379162846,0.007998875171934828,0.01088098425436959,1.8507962315825315,0.6143373168771488,1.0653338830760433,0.6020921630677103,0.05230102763795419,0.9721800113299308,58.13392223347603
2.8649083872595584,1.7068189314830604,0.09305088383708657,0.9470979379162846,0.007998875171934828,0.01088098425436959,1.8507962315825315,0.6143373168771488,1.0653338830760433,0.6020921630677103,0.05230102763795419,0.9721800113299308,58.13392223347603
